6901,Battle Spirits: Shounen Gekiha Dan,"Action, Game, Shounen",TV,50,7.30,1135,15
12651,Danball Senki W,"Action, Kids, Mecha",TV,58,7.30,2088,15
2748,Dash! Kappei,"Comedy, Ecchi, Shounen, Sports",TV,65,7.30,2578,10
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,"Comedy, Mystery, Police, Shounen",OVA,1,7.30,6931,10
12623,Egomama,Music,Music,1,7.29,1471,0
3231,Gunslinger Girl: Il Teatrino,"Action, Drama, Military, Sci-Fi",TV,13,7.30,38498,15
3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",TV,10,7.30,25885,5
1774,HeatGuy J Special,"Action, Adventure, Mecha, Police, Sci-Fi",Special,1,7.30,1675,15
31500,High School Fleet,"Action, Military, School",TV,12,7.30,38646,15
1358,Hokuto no Ken Movie,"Adventure, Sci-Fi, Shounen",Movie,1,7.30,9328,5
2745,Jigoku Sensei Nube OVA,"Action, Comedy, Demons, Horror, School, Shounen, Supernatural",OVA,3,7.30,1426,15
20505,Kimi to Boku,"Drama, Slice of Life",ONA,1,7.30,1276,0
12175,Koi to Senkyo to Chocolate,"Drama, Romance, School",TV,12,7.30,91552,0
4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",TV,13,7.30,22991,10
277,Mahoromatic 2,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",TV,14,7.30,21393,10
1017,Majutsushi Orphen,"Action, Adventure, Comedy, Demons, Fantasy, Magic",TV,24,7.30,20105,15
10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",TV,12,7.30,77284,0
16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,"Action, Kids, Magic, Shoujo",Movie,1,7.30,1963,15
1847,Rec: Yurusarezarumono,"Comedy, Drama, Romance",Special,1,7.30,16654,10
16051,Ro-Kyu-Bu! SS,"Comedy, Ecchi, School, Sports",TV,12,7.30,21125,10
34085,Sakura Nagashi,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,7.29,2945,15
31280,Selector Destructed WIXOSS Movie,"Game, Psychological",Movie,1,7.30,9447,5
3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",TV,23,7.30,5134,15
11341,Tantei Opera Milky Holmes Dai 2 Maku,"Comedy, Mystery, Super Power",TV,12,7.30,11941,10
6169,Tenjou-jin to Akuto-jin Saigo no Tatakai,"Action, Fantasy, Magic, Super Power, Supernatural",Movie,1,7.30,5223,15
178,Ultra Maniac,"Comedy, Magic, Romance, School, Shoujo",TV,26,7.30,20062,10
1920,Urusei Yatsura Movie 1: Only You,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.30,3818,15
1932,Yes! Precure 5,"Action, Fantasy, Magic, School, Shoujo",TV,49,7.30,6390,15
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.","Comedy, Drama, Romance, Sci-Fi, Slice of Life",Special,1,7.29,19772,10
30205,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",TV,12,7.29,97674,15
6164,Aoi Hana,"Romance, Shoujo Ai, Slice of Life",TV,11,7.29,43279,15
1736,B&#039;T X Neo,"Action, Adventure, Shounen",OVA,14,7.29,2864,15
2589,Black Cat Special,"Action, Comedy, Shounen",Special,1,7.29,15333,15
4071,Black Jack (TV): Hizouban Specials,Adventure,Special,2,7.29,1707,5
12079,Black★Rock Shooter,"Action, Music",Music,1,7.29,40641,15
526,Boku no Chikyuu wo Mamotte,"Drama, Sci-Fi, Shoujo",OVA,6,7.29,7254,0
21437,Buddy Complex,"Action, Mecha, Sci-Fi",TV,13,7.29,44006,15
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.29,1640,10
5216,D.C.if: Da Capo if,"Drama, Harem, Magic, Romance",OVA,2,7.29,11482,0
7081,Danball Senki,"Action, Kids, Mecha",TV,44,7.29,3682,15
2123,Digimon X-Evolution,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,7.29,12449,15
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,"Adventure, Comedy, Fantasy, Kids, Shounen, Space",Movie,1,7.29,1124,5
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,"Comedy, Fantasy, Magic, Shoujo",Movie,1,7.29,2861,10
652,Galaxy Angel Z,"Comedy, Sci-Fi",TV,9,7.29,6616,10
395,Gantz 2nd Stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.29,87240,15
1490,Ginga Tetsudou Monogatari,"Action, Adventure, Drama, Sci-Fi, Space",TV,26,7.29,5947,15
8120,Gotou ni Naritai.,"Drama, School, Slice of Life",Movie,1,7.29,1201,0
5041,Guin Saga,"Adventure, Fantasy",TV,26,7.29,26176,5
1371,Hi no Tori,"Adventure, Drama, Historical, Sci-Fi, Supernatural",TV,13,7.29,4247,5
1116,Junkers Come Here,"Drama, Slice of Life",Movie,1,7.29,2858,0
26441,Junketsu no Maria,"Comedy, Fantasy, Historical, Magic, Seinen",TV,12,7.29,75460,10
6954,Kara no Kyoukai: Shuushou,Mystery,Special,1,7.29,45718,0
1556,Kikoushi Enma,"Demons, Ecchi, Fantasy, Horror, Magic, Seinen, Supernatural",OVA,4,7.29,11902,10
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",Movie,1,7.29,786,15
5079,Kurokami The Animation,"Action, Martial Arts, Super Power",TV,23,7.29,72750,15
10456,Kyoukaisenjou no Horizon,"Action, Fantasy",TV,13,7.29,90977,15
1413,Lupin III: Alcatraz Connection,"Action, Adventure, Comedy, Shounen",Special,1,7.29,3242,15
276,Mahoromatic: Automatic Maiden,"Comedy, Ecchi, Military, Romance, Sci-Fi",TV,12,7.29,36656,10
352,Motto! Ojamajo Doremi,"Comedy, Fantasy, Magic, Shoujo",TV,50,7.29,8760,10
6023,Nogizaka Haruka no Himitsu: Purezza,"Comedy, Ecchi, Romance",TV,12,7.29,45161,10
2947,Ojamajo Doremi Sharp Movie,"Kids, Magic, Shoujo",Movie,1,7.29,2037,0
2108,Rockman.EXE Axess,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,51,7.29,9025,15
1362,Street Fighter II: The Movie,"Action, Martial Arts, Shounen",Movie,1,7.29,15421,15
1731,Tales of Symphonia The Animation: Sylvarant-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,7.29,35730,15
3593,Utawarerumono OVA,"Action, Comedy, Fantasy",OVA,3,7.29,13738,15
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, School, Shounen, Slice of Life",TV,12,7.29,257925,10
3692,Yes! Precure 5 GoGo!,"Action, Fantasy, Magic, School, Shoujo",TV,48,7.29,3619,15
550,Yu☆Gi☆Oh!,"Action, Comedy, Fantasy, Game, Shounen",TV,27,7.29,89243,15
8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,"Kids, School, Shoujo",Special,1,7.29,5984,0
19759,Ansatsu Kyoushitsu,"Action, Comedy, Shounen",Special,1,7.28,35230,15
1498,Black Blood Brothers,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",TV,12,7.28,68626,15
30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,"Action, Mecha, Military",Movie,1,7.28,23592,15
974,Dead Leaves,"Adventure, Comedy, Psychological, Sci-Fi",Movie,1,7.28,40717,5
24031,Denki-gai no Honya-san,"Comedy, Seinen, Slice of Life",TV,12,7.28,61228,10
2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,243,7.28,5330,10
14829,Fate/kaleid liner Prisma☆Illya,"Action, Comedy, Fantasy, Magic",TV,10,7.28,100392,15
19159,Genshiken Nidaime OVA,"Comedy, Parody, Slice of Life",OVA,1,7.28,8892,10
1140,Giniro no Kami no Agito,"Adventure, Drama, Fantasy, Romance, Sci-Fi",Movie,1,7.28,45084,5
6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",Movie,1,7.28,2814,0
20457,"Inari, Konkon, Koi Iroha.","Comedy, Romance, School, Seinen, Supernatural",TV,10,7.28,65402,10
34178,Inazuma Eleven: Outer Code,Sports,ONA,Unknown,7.28,1072,0
2542,Lady Georgie,"Drama, Historical, Romance, Shoujo",TV,45,7.28,4157,0
189,Love Hina,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,24,7.28,156627,10
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,"Action, Adventure, Comedy, Shounen",Special,1,7.28,3183,15
24455,Madan no Ou to Vanadis,"Adventure, Ecchi, Fantasy, Harem, Romance",TV,13,7.28,114612,5
2834,Miracle☆Girls,"Drama, Magic, Shoujo",TV,51,7.28,2033,0
4134,Naruto Shippuuden: Shippuu! &quot;Konoha Gakuen&quot; Den,Comedy,Special,1,7.28,34056,10
3111,Nasu: Suitcase no Wataridori,"Drama, Seinen, Sports",OVA,1,7.28,1843,0
14293,Nerawareta Gakuen,"Romance, School, Sci-Fi",Movie,1,7.28,44787,15
613,Onmyou Taisenki,"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.28,3945,5
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,"Comedy, Romance, Slice of Life",Special,1,7.28,22414,10
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,"Action, Fantasy, Magic, Shoujo",Movie,1,7.28,3046,15
28215,Saint Seiya: Soul of Gold,"Action, Adventure, Fantasy, Sci-Fi, Shounen",ONA,13,7.28,11992,15
23987,Sarusuberi: Miss Hokusai,"Drama, Historical, Supernatural",Movie,1,7.28,7034,0
1108,Senkaiden Houshin Engi,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",TV,26,7.28,10449,5
1080,Sentou Yousei Yukikaze,"Action, Drama, Military, Psychological, Sci-Fi, Space",OVA,5,7.28,9957,15
1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,"Comedy, Ecchi, Fantasy, Romance, Slice of Life",OVA,1,7.28,26234,10
4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14,7.28,243448,10
2747,Tetsuwan Atom,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,193,7.28,5332,15
12695,Tight-rope,"Romance, Shounen Ai",OVA,2,7.28,18866,15
5397,Usavich III,Comedy,TV,13,7.28,3038,10
6951,Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna,"Adventure, Game, Shounen",Special,1,7.28,18651,5
5196,Aria The Origination Picture Drama,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,7.27,7014,5
369,Boogiepop wa Warawanai: Boogiepop Phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",TV,12,7.27,47280,0
2036,Cosmic Baton Girl Comet-san,"Adventure, Comedy, Drama, Magic, Sci-Fi",TV,43,7.27,1763,5
1352,Cyber City Oedo 808,"Action, Adventure, Police, Sci-Fi",OVA,3,7.27,8970,15
34349,Diamond no Ace: Second Season OVA,"Comedy, School, Shounen, Sports",OVA,2,7.25,1885,10
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.27,1342,5
31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.27,408,5
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy, Magic",ONA,4,7.27,11981,10
1845,Gaiking: Legend of Daiku-Maryu,"Action, Mecha, Sci-Fi",TV,39,7.27,2640,15
384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.27,165335,15
2400,Ghost Sweeper GS Mikami,"Comedy, Supernatural",TV,45,7.27,5118,10
2416,Grander Musashi RV,"Adventure, Sports",TV,39,7.27,987,5
650,Gunsmith Cats,"Action, Comedy, Police, Seinen",OVA,3,7.27,15176,15
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,"Comedy, Parody, Sci-Fi",OVA,1,7.27,14622,10
990,Kamisama Kazoku,"Comedy, Drama, Fantasy, Romance",TV,13,7.27,32828,10
144,Kanon,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.27,41960,0
1145,Kaze no Youjinbou,"Action, Drama, Mystery, Shounen",TV,25,7.27,5646,15
1086,Kenran Butou Sai: The Mars Daybreak,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",TV,26,7.27,13265,5
3670,Kikou Souseiki Mospeada,"Action, Mecha, Military",TV,25,7.27,4420,15
10152,Kimi ni Todoke 2nd Season: Kataomoi,"Romance, Shoujo",Special,1,7.27,35243,15
4198,Koutetsu Jeeg,"Action, Demons, Mecha, Sci-Fi, Shounen",TV,46,7.27,1093,15
17819,Kyoto Animation: Suiei-hen,Sports,Special,1,7.27,8347,0
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",TV,13,7.27,20859,5
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,"Adventure, Comedy, Shounen",Special,1,7.27,2338,5
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,"Drama, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,7.27,5772,0
1941,Moonlight Mile 1st Season: Lift Off,"Adventure, Drama, Sci-Fi, Space",TV,12,7.27,6037,5
10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,7.27,30378,15
31645,Persona 5 the Animation: The Day Breakers,"Action, Fantasy, Seinen, Supernatural",Special,1,7.27,12779,15
27539,Pikmin Short Movies,"Fantasy, Kids",Movie,3,7.27,406,5
2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",TV,49,7.27,1188,15
1236,SF Saiyuuki Starzinger,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,73,7.27,1199,5
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",TV,9,7.27,24799,15
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,"Action, Comedy, Police, Seinen",Special,1,7.27,2444,15
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,"Drama, Romance, Sci-Fi, Shounen",Movie,1,7.27,10233,0
4705,Tengen Toppa Gurren Lagann: Parallel Works,Music,Music,8,7.27,22213,0
22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",OVA,2,7.27,21616,15
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,"Comedy, Historical, Romance, Shoujo",OVA,1,7.27,46837,10
17699,Toriko Movie: Bishokushin no Special Menu,"Action, Adventure, Fantasy, Shounen",Movie,1,7.27,3077,15
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,"Action, Comedy, Romance, School, Sci-Fi",Special,1,7.27,1848,15
3738,Usavich II,"Adventure, Comedy",TV,13,7.27,3382,5
30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,"Music, Shoujo",Movie,1,7.26,1028,0
2225,Alps no Shoujo Heidi,"Drama, Historical, Slice of Life",TV,52,7.26,12014,0
10647,Ao no Exorcist: Ura Ex,"Action, Fantasy, Shounen, Supernatural",Special,10,7.26,43615,15
2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure, Fantasy, Magic, Romance",TV,52,7.26,2631,5
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,"Comedy, School",Special,6,7.27,3817,10
9645,Be-Bop Highschool,"Comedy, School, Seinen",OVA,7,7.26,1180,10
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"Comedy, Magic, School, Slice of Life",TV,12,7.26,13346,10
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.26,1479,10
4586,Daisuki! BuBu ChaCha,Kids,TV,26,7.26,800,0
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Fantasy,Movie,1,7.26,1181,5
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,"Adventure, Fantasy",Special,1,7.26,10516,5
6361,ef: A Tale of Memories. - Prologue,"Drama, Music",Special,1,7.26,21002,0
13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",Special,2,7.26,10824,15
380,Fushigi Yuugi OVA,"Adventure, Comedy, Fantasy, Historical, Romance, Shoujo",OVA,3,7.26,14863,5
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Comedy,Special,2,7.25,943,10
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,13,7.26,67916,10
1016,Gunnm,"Drama, Mecha, Sci-Fi, Shounen",OVA,2,7.26,22648,0
3299,H2O: Footprints in the Sand,"Harem, Romance, School",TV,12,7.26,64975,10
9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",Movie,1,7.26,22973,10
23153,Hayate no Gotoku! OVA,"Comedy, Harem, Parody, Romance, Shounen",OVA,3,7.26,6001,10
3946,Jarinko Chie,"Comedy, Drama, Slice of Life",Movie,1,7.26,1406,10
2602,Kenkou Zenrakei Suieibu Umishou,"Comedy, Ecchi, School, Shounen, Sports",TV,13,7.26,25814,10
5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",Special,2,7.26,24379,10
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Romance, School, Shounen, Supernatural",TV,25,7.26,15519,10
631,Mahoromatic Summer Special,"Comedy, Ecchi, Romance, Sci-Fi",Special,1,7.26,7945,10
629,Mahoutsukai Tai! OVA,"Comedy, Fantasy, Magic, Romance, Sci-Fi",OVA,6,7.26,4460,10
14817,Mouretsu Pirates: Abyss of Hyperspace,"Sci-Fi, Space",Movie,1,7.26,7787,0
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",TV,51,7.26,29989,15
19511,Naruto Shippuuden: Sunny Side Battle,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1,7.26,13014,15
4191,Popolocrois Monogatari,"Adventure, Fantasy",TV,25,7.26,1260,5
15649,Puchimas!: Petit iDOLM@STER,"Comedy, Slice of Life",ONA,64,7.26,9208,10
2110,Rockman.EXE Beast,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,25,7.26,4006,15
3624,Seimei no Kagaku: Micro Patrol,Adventure,TV,26,7.26,801,5
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy,Special,1,7.26,13238,10
33004,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",Special,35,7.26,10434,10
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.26,5743,15
2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44,7.26,3100,5
732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",Movie,1,7.26,42377,15
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,12,7.25,37944,10
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",OVA,1,7.25,59965,10
9539,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen",TV,65,7.25,24821,15
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",Special,9,7.25,22926,10
1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,50,7.25,74929,15
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.25,1075,5
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.25,1327,5
5760,Dororo to Hyakkimaru,"Action, Adventure, Supernatural",TV,26,7.25,1238,15
4246,Eureka Seven: Pocket ga Niji de Ippai,"Adventure, Mecha, Romance, Sci-Fi",Movie,1,7.25,32514,5
1534,Futari wa Precure: Splash☆Star,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,7.25,5384,15
12419,Guilty Crown Kiseki: Reassortment,"Action, Sci-Fi, Super Power",Special,1,7.25,21388,15
13161,Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy, Super Power",TV,12,7.25,156044,15
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",TV,12,7.25,154595,10
2264,Jungle Taitei Movie (1997),"Adventure, Fantasy",Movie,1,7.25,1771,5
28869,Kaitou Joker 2nd Season,"Adventure, Comedy, Mystery, Shounen",TV,13,7.25,2655,5
16033,Karneval,"Fantasy, Sci-Fi, Shoujo",OVA,1,7.25,11320,5
2048,Kikou Ryohei Mellowlink,"Action, Mecha, Military, Sci-Fi",OVA,12,7.25,3303,15
15359,Kyousou Giga (2012),"Action, Fantasy, Supernatural",ONA,5,7.25,17584,15
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",TV,27,7.25,16288,15
1417,Lupin III: Moeyo Zantetsuken!,"Action, Adventure, Comedy, Shounen",Special,1,7.25,3456,15
30014,Momokuri,"Comedy, Romance, Slice of Life",ONA,26,7.25,26147,10
13409,Moyashimon Returns,"Comedy, School, Supernatural",TV,11,7.25,16251,10
3305,Muteki Koujin Daitarn 3,"Mecha, Sci-Fi",TV,40,7.25,1270,0
1732,Negima!? Natsu Special!?,"Comedy, Ecchi, Fantasy, Romance",OVA,1,7.25,12554,10
459,One Piece Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.25,46455,15
5440,Ougon Yuusha Goldran,"Action, Adventure, Fantasy, Mecha, Sci-Fi, Shounen",TV,48,7.25,910,15
1493,Project ARMS: The 2nd Chapter,"Action, Fantasy, Martial Arts, School, Super Power",TV,26,7.25,3368,15
1538,Pumpkin Scissors,"Action, Comedy, Drama, Military",TV,24,7.25,23931,15
23043,Re Boot,"Drama, Music, School, Slice of Life",Music,1,7.25,1544,0
2543,Robin Hood no Daibouken,"Adventure, Historical, Romance",TV,52,7.25,3921,5
2109,Rockman.EXE Stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",TV,51,7.25,4161,15
3868,Rose of Versailles Movie,"Drama, Historical, Romance, Shoujo",Movie,1,7.25,1824,0
22359,Sanzoku no Musume Ronja,Adventure,TV,26,7.25,15236,5
12823,Shakugan no Shana III (Final) Specials,"Comedy, Parody",Special,2,7.25,13494,10
3221,Shakugan no Shana Movie Special,"Adventure, Comedy, Fantasy, Parody",Special,1,7.25,19488,5
1823,Shin Hakkenden,"Action, Adventure, Martial Arts, Sci-Fi",TV,26,7.25,2692,15
19211,Suisei no Gargantia Specials,"Action, Mecha, Sci-Fi",Special,2,7.24,25383,15
8909,Tales of Symphonia The Animation: Tethe&#039;alla-hen Specials,Comedy,Special,4,7.25,5067,10
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943,15
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",Music,1,7.25,18991,15
53,Ai Yori Aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,24,7.24,66597,10
7059,Black★Rock Shooter (OVA),"Action, Drama, School, Slice of Life",OVA,1,7.24,130665,15
3460,Bosco Daibouken,"Adventure, Fantasy, Kids",TV,26,7.24,699,5
31145,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,"Comedy, Military",Special,1,7.24,3310,10
1778,Dae Jang Geum: Jang Geum&#039;s Dream,"Adventure, Comedy, Historical",TV,26,7.24,1315,5
12879,Dantalian no Shoka: Ibarahime,"Action, Historical, Mystery",OVA,1,7.24,14079,15
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.24,59207,5
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",OVA,1,7.24,18795,15
1179,Gakuen Senki Muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,7.24,3108,5
3219,Gakuen Utopia Manabi Straight! Special,"Comedy, School, Sci-Fi, Slice of Life",Special,1,7.24,4800,10
6610,Ibara no Ou,"Action, Mystery, Sci-Fi, Thriller",Movie,1,7.24,38670,15
3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386,0
3421,Kodomo no Omocha,"Comedy, Drama, School, Shoujo",OVA,1,7.24,3118,10
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,"Adventure, Shounen, Supernatural",Movie,1,7.24,3630,5
25143,"Kono Danshi, Sekika ni Nayandemasu.","Drama, School, Shounen Ai",OVA,1,7.24,8873,0
690,Kyuuketsuhime Miyu (TV),"Action, Demons, Drama, Horror, Vampire",TV,26,7.24,21550,15
1164,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,7.24,12687,5
872,Mahou Shoujo-tai Arusu,"Adventure, Comedy, Fantasy, Magic",TV,40,7.24,16571,5
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,"Action, Mecha, Military",Special,1,7.24,3547,15
5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",TV,12,7.24,746,15
8917,Mouretsu Pirates,"Sci-Fi, Space",TV,26,7.24,48245,0
30771,Mudai,"Drama, Music, Romance, Slice of Life",Music,1,7.24,1242,0
34034,Pokemon Sun &amp; Moon,"Action, Game, Kids, School",TV,Unknown,7.23,11030,15
11841,Qin Shiming Yue Zhi: Ye Jin Tianming,"Action, Fantasy, Historical, Martial Arts",TV,18,7.24,366,15
3363,RD Sennou Chousashitsu,"Action, Sci-Fi",TV,26,7.24,16331,15
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,7.24,203958,10
678,Shadow Skill: Eigi,"Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power",TV,26,7.24,7977,5
19117,Toaru Hikuushi e no Koiuta,"Adventure, Drama, Romance",TV,13,7.24,53375,5
2429,Unico: Mahou no Shima e,"Adventure, Fantasy, Kids",Movie,1,7.24,1200,5
2716,Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,33,7.24,923,10
13171,Wasurenagumo,"Comedy, Supernatural",Movie,1,7.24,18000,10
1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",TV,50,7.24,887,5
1246,Yuugo: Koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",TV,13,7.24,6108,15
8475,Asura,"Drama, Historical",Movie,1,7.23,16702,0
24973,Bokura wa Minna Kawaisou Specials,Comedy,Special,14,7.23,7292,10
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,11,7.23,16116,15
